timestamp,open,high,low,close
1707264000000,1.07566,1.076,1.0754,1.07589
1707267600000,1.07587,1.07651,1.0757,1.07633
1707271200000,1.07634,1.0766,1.076,1.07632
1707274800000,1.07636,1.0767,1.0757,1.07587
1707278400000,1.07585,1.07604,1.0755,1.07588
1707282000000,1.07588,1.0765,1.0756,1.07627
1707285600000,1.07626,1.0766,1.0755,1.0761
1707289200000,1.07611,1.0774,1.076,1.07725
1707292800000,1.07726,1.0774,1.0759,1.07628
1707296400000,1.07629,1.0771,1.0757,1.07686
1707300000000,1.07693,1.0771,1.0761,1.0764
1707303600000,1.07638,1.0774,1.0761,1.07711
1707307200000,1.0771,1.0776,1.0765,1.07734
1707310800000,1.07737,1.0785,1.0766,1.07703
1707314400000,1.07702,1.07781,1.0764,1.07713
1707318000000,1.07719,1.078,1.0755,1.07568
1707321600000,1.07567,1.07714,1.0754,1.07677
1707325200000,1.07676,1.0768,1.0758,1.07647
1707328800000,1.07649,1.0774,1.0763,1.07712
1707332400000,1.07708,1.0776,1.0768,1.07717
1707336000000,1.0772,1.07743,1.0769,1.07727
1707339600000,1.07726,1.0776,1.077,1.07704
1707343200000,1.07704,1.0776,1.0762,1.0771
